ID,birth,education,marital_status,income,number_of_children,days_since_last_purchase,customer_enrollment_date,customer_complaint_status,discounted_purchases,website_purchases,catalogue_purchases,store_purchases,web_visits_month,campaign1_accepted,campaign2_accepted,campaign3_accepted,campaign4_accepted,campaign5_accepted
10868,1951,Graduation,Widow,70792.0,0,82,06-02-2013,0,2,3,4,10,3,0,0,0,0,0
7022,1971,Graduation,Married,76445.0,1,2,28-09-2012,0,1,2,5,13,6,0,0,0,0,0
6565,1949,Master,Married,76995.0,1,91,28-03-2013,0,2,11,4,9,5,1,0,0,0,0
11031,1950,PhD,Married,48699.0,2,90,21-05-2013,0,1,1,0,3,5,0,0,0,0,0
6404,1969,Graduation,Together,58917.0,3,10,24-03-2013,0,5,4,1,6,5,0,0,0,0,0
2535,1978,Master,Married,88097.0,1,24,,0,1,6,5,8,9,1,0,0,1,1
8234,1973,Basic,Together,27190.0,1,13,15-08-2013,0,1,1,0,2,8,0,0,1,0,0
9725,1966,PhD,Together,28764.0,2,16,05-06-2014,0,1,1,0,2,8,0,0,1,0,0
10591,1969,Graduation,Widow,43638.0,1,37,06-08-2012,0,2,4,1,4,7,0,0,0,0,0
4988,1948,PhD,Married,34469.0,2,58,04-05-2014,0,3,1,1,4,4,0,0,0,0,0
810,1975,Graduation,Married,74190.0,1,49,12-05-2014,0,2,4,2,11,2,0,0,0,0,0
4669,1981,Basic,Married,24480.0,1,46,11-02-2013,0,3,3,0,4,7,0,0,0,0,0
3376,1970,Master,Divorced,55282.0,1,9,13-12-2013,0,1,3,1,6,4,0,0,0,0,0
2118,1964,2n Cycle,Married,62905.0,1,68,10-09-2013,0,3,7,2,8,4,0,0,0,0,0
5336,1971,Master,Together,157733.0,1,37,04-06-2013,0,0,1,0,1,1,0,0,0,0,0
4646,1951,2n Cycle,Married,78497.0,0,44,01-12-2013,0,1,5,7,12,2,1,0,0,0,0
9400,1958,2n Cycle,Single,85485.0,0,73,21-06-2014,0,1,6,6,6,2,0,0,0,0,0
498,1970,Graduation,Single,30015.0,1,28,02-02-2014,0,2,1,0,4,5,0,0,0,0,0
3673,1971,Graduation,Single,55239.0,1,59,14-07-2013,0,3,7,5,11,5,0,0,0,0,0
4508,1952,Graduation,Single,75127.0,0,92,22-05-2014,0,1,2,11,5,1,0,0,0,0,0
5252,1969,Graduation,Divorced,23910.0,1,80,26-10-2012,0,1,2,0,3,7,0,0,0,0,0
10061,1950,Graduation,Married,59462.0,1,29,05-01-2013,0,2,9,2,12,7,0,0,0,0,0
2375,1972,Graduation,Together,30261.0,3,75,25-09-2012,0,1,0,0,3,8,0,0,0,0,0
10031,1976,PhD,Married,16927.0,2,50,10-02-2013,0,5,3,0,4,8,0,0,0,0,0
5684,1971,Master,Divorced,44635.0,2,25,11-10-2013,0,2,2,0,3,7,0,0,0,0,0
8643,1971,Graduation,Together,69930.0,0,21,26-05-2013,0,1,4,5,12,3,0,0,0,0,0
6982,1976,Graduation,Married,74068.0,0,14,19-03-2013,0,1,4,10,9,2,0,0,0,0,0
8346,1974,Graduation,Single,32233.0,1,26,19-08-2012,0,2,6,2,2,9,0,0,1,0,0
10120,1955,Graduation,Together,38946.0,1,84,24-10-2013,0,2,3,1,6,5,0,0,0,0,0
10755,1976,2n Cycle,Married,23718.0,1,76,02-09-2013,0,3,3,1,2,7,0,0,0,0,0
7613,1974,2n Cycle,Together,49669.0,1,97,24-05-2014,0,2,5,1,6,6,0,0,0,0,0
175,1986,Graduation,Married,71952.0,1,93,10-01-2013,0,2,8,4,8,4,0,0,1,0,1
8876,1963,PhD,Together,33629.0,2,49,08-08-2012,0,5,3,1,4,9,0,0,0,0,0
7842,1968,Graduation,Single,36065.0,2,54,31-03-2013,0,3,3,0,3,8,0,0,0,0,0
3759,1958,Graduation,Together,65196.0,2,34,25-07-2013,0,2,7,6,11,5,0,0,1,0,0
8268,1961,PhD,Married,,1,23,11-07-2013,0,3,6,1,7,6,0,0,0,0,0
10343,1991,2n Cycle,Single,61618.0,0,27,29-09-2012,0,2,3,6,8,3,0,0,0,0,0
1968,,Graduation,Widow,45684.0,1,37,02-12-2013,0,1,1,0,2,7,0,0,0,0,0
7875,1949,Graduation,Married,72025.0,0,46,29-04-2014,0,1,4,8,13,2,1,0,0,1,1
8581,1971,Master,Married,49505.0,2,4,05-03-2013,0,9,10,2,8,8,0,0,0,0,0
5794,1974,PhD,Married,46374.0,1,1,17-03-2014,0,3,7,1,7,8,1,0,0,1,0
1964,1951,Graduation,Together,86610.0,0,66,05-09-2013,0,1,5,6,6,2,0,0,0,0,0
7143,1955,2n Cycle,Together,74805.0,1,14,06-11-2013,0,5,4,7,10,2,0,0,0,0,0
1524,1983,2n Cycle,Single,81698.0,0,1,01-03-2013,0,1,8,2,5,5,1,0,0,0,0
10260,1965,Master,Together,45143.0,1,74,26-08-2013,0,3,6,1,5,7,0,0,0,0,0
9733,1978,Basic,Together,24882.0,1,52,09-09-2012,0,1,1,1,2,6,0,0,1,0,0
1127,1973,PhD,Married,85844.0,0,62,29-05-2014,0,1,6,6,7,2,0,0,0,0,1
7998,1958,Graduation,Together,28087.0,2,77,11-12-2012,0,3,2,2,2,7,0,0,0,0,0
10270,1981,2n Cycle,Married,35523.0,1,8,03-10-2013,0,2,3,0,3,7,0,0,0,0,0
6974,1972,PhD,Together,83443.0,0,89,31-12-2013,0,1,6,10,5,2,0,0,0,0,0
8318,1979,Graduation,Together,90300.0,0,7,03-01-2014,0,0,5,6,8,1,0,0,0,0,1
832,1966,PhD,Together,65814.0,1,90,02-03-2014,0,3,8,2,10,5,0,0,0,0,0
8629,1956,Graduation,Widow,46984.0,2,71,26-03-2013,0,1,1,0,3,5,0,0,0,0,0
4843,1952,Graduation,Single,75127.0,0,92,22-05-2014,0,1,2,11,5,1,0,0,0,0,0
2781,1981,Graduation,Single,72066.0,0,55,23-06-2014,0,1,4,6,6,2,1,0,0,0,1
5079,1971,Graduation,Married,,2,82,03-03-2013,0,4,2,1,3,8,0,0,0,0,0
6927,1968,PhD,Married,44377.0,2,70,05-10-2012,0,8,5,1,5,8,0,0,0,0,0
3281,1960,PhD,Married,49154.0,2,69,03-11-2013,0,6,4,1,8,6,0,0,0,0,0
9298,1947,PhD,Together,81574.0,0,89,28-04-2014,0,1,4,5,8,1,0,0,0,1,1
6818,1974,Graduation,Married,44989.0,1,26,12-09-2012,0,5,5,1,5,6,0,0,0,0,0
1570,1951,PhD,Together,69702.0,1,8,19-02-2013,0,2,7,7,10,4,0,0,0,0,0
2826,1967,Graduation,Married,22574.0,3,28,28-10-2013,0,2,2,0,3,7,0,0,0,0,0
3972,1976,Graduation,Together,50200.0,2,70,03-04-2013,0,6,7,1,5,8,0,0,0,0,0
8786,1956,Master,Married,62058.0,1,52,26-05-2013,0,4,6,1,7,6,0,0,0,0,0
6729,1988,Graduation,Single,68655.0,0,95,10-08-2012,0,1,4,5,11,3,0,0,0,0,0
3130,1964,Graduation,Single,18701.0,2,95,04-06-2013,0,4,2,0,4,5,0,0,0,0,0
4345,1964,2n Cycle,Single,,2,49,12-01-2014,0,1,1,0,2,7,0,0,0,0,0
5545,1972,PhD,Married,78075.0,0,72,05-04-2014,0,1,3,5,5,1,0,0,0,0,0
5735,1991,Master,Single,90638.0,0,29,13-02-2014,0,1,3,4,10,1,0,0,0,0,1
2814,1976,Master,Together,30560.0,1,6,27-06-2013,0,1,1,0,3,7,0,0,0,0,0
2217,1975,2n Cycle,Married,37284.0,2,46,29-03-2013,0,1,0,0,3,6,0,0,0,0,0
9204,1970,Graduation,Widow,66731.0,1,33,12-09-2012,0,4,4,3,6,3,0,0,0,0,0
2870,1973,Graduation,Married,49094.0,1,6,21-09-2012,0,5,6,3,6,6,0,0,0,0,0
10862,1960,Master,Married,30522.0,1,6,17-08-2012,0,5,1,2,9,2,0,0,0,0,0
4939,1946,Graduation,Together,37760.0,0,20,31-08-2012,0,2,4,1,6,7,0,0,0,0,0
1165,1958,PhD,Single,50729.0,2,62,02-05-2013,0,9,6,2,7,6,0,0,0,0,0
7408,1952,PhD,Married,54549.0,1,8,03-03-2014,0,2,5,1,4,7,0,0,0,0,0
11176,1970,PhD,Together,65968.0,1,12,12-05-2014,0,2,5,4,7,3,0,0,0,0,0
10686,1965,PhD,Together,34230.0,2,72,26-12-2012,0,1,1,0,2,7,0,0,0,0,0
4227,1968,Master,Together,32889.0,2,78,06-09-2013,0,3,2,1,3,5,0,0,0,0,0
451,1989,Graduation,Single,9255.0,1,91,20-12-2013,0,1,1,1,2,8,0,0,0,0,0
8799,1984,PhD,Married,38175.0,1,6,23-09-2013,0,3,3,1,4,7,0,0,0,0,0
10212,1986,Master,Together,42386.0,1,43,13-01-2013,0,1,3,0,3,8,0,0,0,0,0
3828,1951,Graduation,Married,71107.0,1,61,17-02-2013,0,2,7,6,13,4,0,0,0,0,0
9699,1966,Graduation,Divorced,67272.0,1,12,21-12-2013,0,3,6,2,12,5,0,0,0,0,0
1891,1980,Master,Divorced,78789.0,0,12,08-08-2012,0,1,4,6,5,2,0,0,0,0,0
11092,1961,Graduation,Married,27116.0,2,78,02-03-2014,0,2,2,0,3,7,0,0,0,0,0
10379,1962,Master,Single,59247.0,2,87,08-11-2013,0,5,5,2,9,6,0,0,0,0,0
304,1981,Master,Single,22944.0,1,67,23-12-2013,0,3,3,0,3,7,0,0,0,0,0
10536,1971,PhD,Together,32892.0,1,78,25-05-2014,0,2,3,0,3,8,0,0,0,0,0
9119,1950,Graduation,Together,60905.0,1,27,05-12-2013,0,2,3,3,7,2,0,0,0,0,0
10872,1969,PhD,Married,55212.0,1,65,23-11-2012,0,3,4,2,11,8,0,1,0,1,0
7485,1950,PhD,Widow,56551.0,2,48,07-05-2014,0,3,2,1,4,4,0,0,0,0,0
6918,1989,Graduation,Married,28691.0,1,56,04-07-2013,0,1,1,0,3,8,0,0,0,0,0
4769,1977,Master,Together,57954.0,2,52,18-06-2014,0,7,8,2,6,7,0,0,0,1,0
7660,1973,PhD,Alone,35860.0,2,37,19-05-2014,0,2,1,1,2,5,0,0,1,0,0
8970,1972,PhD,Married,62010.0,1,93,23-10-2012,0,4,6,2,7,5,0,0,0,0,0
8079,1982,Graduation,Married,22448.0,1,86,26-02-2014,0,3,2,1,3,3,0,0,0,0,0
7281,1959,PhD,Single,,0,80,05-11-2013,0,1,1,3,4,2,0,0,0,0,0
10304,1959,Graduation,Married,18690.0,0,77,28-12-2012,0,1,1,1,2,8,0,0,0,0,0
5370,1973,PhD,Married,32644.0,1,38,16-01-2013,0,4,7,1,6,8,0,0,1,0,0
9369,1979,2n Cycle,Single,88194.0,1,19,19-03-2014,0,1,11,10,10,5,1,0,1,0,0
10779,,Graduation,Single,22148.0,0,16,13-04-2014,0,1,1,0,3,7,0,0,0,0,0
5107,1973,PhD,Divorced,35860.0,2,37,19-05-2014,0,8,1,1,2,5,0,0,1,0,0
3560,1952,Graduation,Together,83844.0,0,57,12-05-2013,0,1,4,4,11,1,0,0,0,0,1
10102,1966,Graduation,Widow,79946.0,0,19,12-05-2014,0,1,5,11,5,3,0,0,0,0,0
9964,1979,Graduation,Single,61825.0,1,56,07-08-2013,0,1,4,2,8,4,0,0,0,0,0
6141,1972,Master,Single,49494.0,1,46,25-04-2013,0,2,6,1,5,7,0,0,0,0,0
5232,1965,Graduation,Married,69139.0,1,23,27-01-2014,0,1,4,1,5,4,0,0,0,0,0
945,1965,Graduation,Together,36317.0,1,53,22-05-2013,0,2,3,0,4,7,0,0,0,0,0
6905,1994,Graduation,Together,80685.0,0,55,22-08-2012,0,1,6,4,10,2,0,0,0,0,0
9516,1971,2n Cycle,Divorced,49118.0,0,90,18-08-2012,0,2,9,7,10,7,0,1,0,1,0
5824,1972,PhD,Together,34578.0,3,1,11-04-2014,0,1,1,0,2,6,0,0,0,0,0
2281,1970,Graduation,Single,33697.0,1,34,15-09-2013,0,1,1,0,2,7,0,0,1,0,0
9648,1967,Graduation,Single,46904.0,2,20,03-11-2012,0,4,5,1,4,8,0,0,0,0,0
4599,1976,Master,Married,49681.0,2,66,04-11-2013,0,6,7,1,7,7,0,0,0,0,0
9986,1982,Graduation,Together,19444.0,1,8,22-02-2014,0,3,4,1,2,7,0,0,0,0,0
4339,1970,PhD,Married,67353.0,1,37,31-12-2013,0,5,5,6,12,2,0,0,0,0,0
1506,1975,Graduation,Single,42160.0,2,26,28-06-2013,0,4,2,1,4,6,0,0,0,0,0
3286,1967,PhD,Divorced,26642.0,1,71,01-03-2014,0,2,2,0,3,6,0,0,0,0,0
1402,1954,Master,Married,66991.0,0,1,11-09-2012,0,3,4,8,6,3,0,0,0,0,0
6211,1976,PhD,Together,37395.0,1,47,02-05-2014,0,1,1,0,3,6,0,0,0,0,0
7326,1971,Master,Married,56850.0,1,83,23-03-2014,0,1,1,1,3,2,0,0,0,0,0
1377,1954,Master,Widow,44551.0,1,24,31-08-2013,0,2,4,1,5,7,0,0,0,0,0
905,1986,Graduation,Divorced,21846.0,1,38,22-10-2013,0,4,4,0,3,8,0,0,0,0,0
10475,1970,Master,Together,,1,39,01-04-2013,0,2,4,2,6,5,0,0,0,0,0
3439,,Graduation,Married,56721.0,2,64,31-10-2012,0,5,4,1,5,6,0,0,0,0,0
10832,1958,Graduation,Together,46610.0,0,4,18-07-2013,0,1,6,1,6,6,0,0,0,0,0
8216,1972,Master,Married,53761.0,2,7,11-10-2013,0,6,4,4,3,5,0,0,0,0,0
9829,1978,Graduation,Together,28587.0,1,42,12-02-2014,0,3,2,0,4,6,0,0,0,0,0
10660,1957,Master,Married,66726.0,2,61,12-01-2014,0,3,8,2,4,7,0,0,0,1,0
1777,1980,Basic,Married,25965.0,0,29,07-09-2012,0,1,2,0,3,8,0,0,0,0,0
7919,1976,PhD,Together,72335.0,0,2,13-08-2012,0,1,10,4,8,8,0,0,0,0,0
4998,1962,Graduation,Together,76081.0,0,85,23-05-2014,0,1,4,5,4,2,1,0,0,0,0
819,1945,Graduation,Widow,63285.0,0,84,05-11-2013,0,1,6,5,13,3,0,0,0,0,0
7433,1985,Graduation,Single,29760.0,1,87,29-08-2012,0,4,3,1,4,8,0,0,0,0,0
9826,1972,PhD,Single,86857.0,0,96,12-09-2012,0,1,5,6,10,2,0,0,0,0,0
3225,1984,Master,Married,42207.0,1,71,01-04-2013,0,4,4,1,5,6,0,0,1,0,0
798,1987,Graduation,Single,23442.0,1,71,24-12-2012,0,1,1,0,3,7,0,0,0,0,0
10477,1973,PhD,Together,39435.0,1,16,06-08-2013,0,1,3,1,2,7,0,0,0,0,0
2079,1947,2n Cycle,Married,81044.0,0,0,27-12-2013,0,1,5,6,10,1,0,0,0,0,0
4608,1987,Graduation,Divorced,81361.0,0,18,25-02-2014,0,1,3,10,13,1,0,0,0,0,0
5429,1948,PhD,Married,45579.0,1,10,20-08-2013,0,1,4,1,4,6,0,0,0,0,0
839,1975,PhD,Married,45503.0,1,54,25-09-2013,0,1,3,1,4,5,0,0,0,0,0
2678,1990,Graduation,Single,34412.0,1,62,13-02-2013,0,3,5,0,3,9,0,0,0,0,0
9595,1961,Graduation,Together,64260.0,0,1,11-01-2013,0,1,4,5,4,3,0,0,0,0,0
10022,1973,PhD,Single,54466.0,2,78,09-02-2014,0,1,1,0,2,5,0,0,0,0,0
2230,1970,PhD,Married,23626.0,1,84,24-05-2014,0,3,3,1,3,5,0,0,0,0,0
3696,1965,Graduation,Divorced,30630.0,2,67,27-01-2014,0,2,2,0,3,7,0,0,0,0,0
1490,1962,Graduation,Married,55759.0,1,84,28-11-2012,0,5,10,3,8,8,0,0,0,0,0
9530,1988,Graduation,Married,24645.0,1,16,,0,1,1,0,2,8,0,0,0,0,0
7488,1963,Master,Single,64191.0,1,30,22-01-2013,0,3,5,3,13,3,0,0,0,0,0
5077,1979,Graduation,Together,77298.0,1,46,,0,1,6,6,11,3,0,0,0,0,0
675,1973,Master,Divorced,52034.0,2,67,17-05-2013,0,5,4,2,5,7,0,0,0,0,0
10159,1970,Graduation,Divorced,58710.0,1,77,31-03-2013,0,6,11,5,9,6,0,0,0,0,0
3479,1950,Graduation,Single,16813.0,0,49,19-07-2013,0,1,2,0,3,7,0,0,1,0,0
2937,1974,PhD,Single,68352.0,1,47,,0,3,8,5,9,6,0,0,0,0,0
9799,1968,PhD,Divorced,83664.0,2,57,08-05-2013,0,3,2,2,12,5,0,0,0,0,0
6147,1971,Graduation,Divorced,25818.0,1,51,18-10-2012,0,1,0,1,2,7,0,0,0,0,0
4973,1970,Graduation,Single,20587.0,1,39,11-05-2014,0,1,1,1,2,7,0,0,0,0,0
9938,1954,Graduation,Married,80067.0,0,82,19-09-2013,0,1,4,6,6,2,0,0,0,0,1
1991,1967,Graduation,Together,44931.0,1,0,18-01-2014,0,1,2,1,3,5,0,0,0,0,0
10500,1984,Graduation,Married,31761.0,1,96,05-04-2014,0,2,3,0,4,5,0,0,0,0,0
9214,1991,Graduation,Married,42691.0,0,48,16-08-2013,0,1,5,1,6,5,0,0,0,0,0
5790,1985,Graduation,Married,31158.0,1,62,27-01-2013,0,2,2,0,3,8,0,0,0,0,0
8895,1985,Graduation,Single,70596.0,0,68,05-10-2012,0,1,3,5,12,2,0,0,0,0,0
7393,1978,Graduation,Together,41580.0,2,15,10-12-2012,0,3,2,1,3,5,0,0,0,0,0
2174,1954,Graduation,Single,46344.0,2,38,08-03-2014,0,2,1,1,2,5,0,0,0,0,0
7516,1983,Graduation,Married,30096.0,1,30,22-05-2014,0,1,2,0,3,6,0,0,0,0,0
2874,1988,2n Cycle,Divorced,35388.0,1,20,07-03-2013,0,1,1,0,3,7,0,0,0,0,0
8080,1986,Graduation,Single,26816.0,0,50,17-08-2012,0,1,0,0,3,4,0,0,0,0,0
7053,1966,PhD,Single,78420.0,0,75,29-06-2013,0,1,3,10,8,1,0,0,0,0,0
6568,1984,Graduation,Married,38680.0,1,97,28-03-2013,0,1,2,0,3,7,0,0,0,0,0
5847,1969,Graduation,Divorced,69901.0,1,95,29-05-2013,0,3,7,3,10,5,0,0,0,0,0
10524,1963,Master,Divorced,49476.0,1,29,20-06-2013,0,4,2,11,5,2,0,0,0,0,0
6250,1949,PhD,Widow,54356.0,1,62,19-11-2012,0,3,11,2,8,8,0,0,0,0,0
10067,1976,2n Cycle,Together,25176.0,2,79,10-08-2013,0,1,1,0,2,7,0,0,0,0,0
7352,1957,Graduation,Married,55267.0,1,28,21-10-2013,0,4,3,4,6,3,0,0,0,0,0
3599,1970,Graduation,Married,63684.0,1,61,26-11-2012,0,3,8,4,8,5,0,0,0,0,0
9483,1959,Graduation,Together,57957.0,1,24,19-08-2013,1,7,4,6,8,3,0,0,0,0,0
10141,1960,Master,Divorced,39228.0,0,1,10-05-2013,0,1,0,0,3,4,0,0,0,0,0
8395,1961,Graduation,Single,82014.0,0,48,20-08-2012,0,1,3,6,12,6,0,0,0,0,0
4066,1978,2n Cycle,Divorced,21282.0,1,76,11-05-2014,0,2,2,1,2,6,0,0,0,0,0
3433,1955,2n Cycle,Married,72635.0,0,54,03-06-2013,0,1,6,8,6,3,1,0,0,0,0
7530,1950,PhD,Widow,56551.0,2,48,07-05-2014,0,3,2,1,4,4,0,0,0,0,0
332,1957,Graduation,Married,47743.0,1,56,22-03-2013,0,3,4,1,6,6,0,0,0,1,0
6613,1970,Master,Married,44511.0,1,39,12-10-2012,0,6,8,4,8,8,0,0,0,0,0
8614,1957,Graduation,Widow,65486.0,1,29,12-05-2014,0,1,4,2,10,2,0,0,0,0,0
5948,1975,Graduation,Single,57338.0,1,96,29-04-2014,0,2,4,1,5,5,0,0,0,0,0
2557,1970,Master,Single,29548.0,1,52,29-08-2013,0,1,1,1,2,4,0,0,1,0,0
35,1987,Graduation,Married,25545.0,1,35,08-09-2012,0,3,2,2,3,6,0,0,0,0,0
8732,1969,Master,Widow,67369.0,1,81,17-11-2012,0,4,7,4,10,4,0,0,0,1,1
92,1988,Graduation,Alone,34176.0,1,12,12-05-2014,0,4,3,0,4,6,0,0,0,0,0
10637,1964,Graduation,Married,40800.0,3,77,01-01-2013,1,2,3,0,3,7,0,0,0,0,0
6086,1955,Graduation,Married,80395.0,0,62,,0,1,6,5,12,2,1,0,0,0,0
7247,1960,Graduation,Widow,47916.0,1,72,22-11-2012,0,5,7,4,6,6,0,0,0,1,0
25,1958,Graduation,Married,65148.0,1,9,16-11-2012,0,2,6,6,7,4,0,0,0,0,0
10364,1959,Graduation,Divorced,23295.0,0,72,13-07-2013,0,1,1,0,2,8,0,0,0,0,0
7872,1975,PhD,Married,86836.0,0,7,12-09-2012,0,1,6,10,6,5,1,0,1,0,1
5955,1962,Graduation,Together,72025.0,0,27,17-11-2012,0,1,4,3,8,3,0,0,0,0,0
456,1986,2n Cycle,Married,7500.0,1,96,07-02-2013,0,2,2,0,3,8,0,0,0,0,0
7610,1983,Graduation,Together,37292.0,1,32,18-04-2013,0,5,6,3,5,8,0,0,0,0,0
241,1952,Graduation,Together,83844.0,0,57,12-05-2013,0,1,4,4,11,1,0,0,0,0,1
7384,1951,Master,Together,39767.0,0,18,21-07-2013,0,2,7,1,7,8,0,0,0,0,0
3968,1970,2n Cycle,Divorced,65706.0,0,77,28-06-2013,0,1,11,3,12,7,0,1,0,1,1
10710,1979,Graduation,Married,7500.0,1,61,29-08-2012,0,1,1,0,2,8,0,0,0,0,0
873,1949,Master,Married,62845.0,2,3,01-10-2012,0,11,3,4,10,8,0,0,0,1,0
367,1978,2n Cycle,Married,36550.0,1,74,19-02-2013,0,5,9,1,5,9,0,0,0,0,0
10127,1965,Graduation,Married,58692.0,1,21,06-04-2014,0,1,8,2,4,7,0,0,0,0,0
193,1996,Basic,Married,14421.0,0,81,17-02-2014,0,1,1,0,2,5,0,0,1,0,0
5872,1951,Graduation,Single,60689.0,1,23,01-06-2013,0,4,4,4,10,3,0,0,0,0,0
9058,1955,Graduation,Widow,79800.0,0,65,23-09-2012,0,1,5,11,5,3,1,0,1,0,1
1245,1966,Graduation,Single,63810.0,1,45,11-11-2012,0,4,4,3,12,8,0,0,0,1,0
6663,1940,PhD,Single,51141.0,0,96,08-07-2013,0,1,3,1,4,5,0,0,0,0,0
7233,1972,Graduation,Married,69209.0,0,4,17-09-2012,0,2,5,3,6,4,1,0,0,0,0
1717,1988,Graduation,Single,39747.0,1,43,13-04-2014,0,3,5,1,4,8,0,0,0,0,0
143,1970,Graduation,Single,61209.0,0,73,25-08-2013,0,1,5,3,4,2,0,0,0,0,0
968,1968,Master,Divorced,41335.0,1,24,26-12-2013,0,3,4,1,4,7,0,0,0,0,0
6283,1968,Master,Divorced,63841.0,1,64,21-04-2013,0,1,9,3,9,6,0,0,0,0,0
2541,1976,Graduation,Married,24027.0,1,7,09-06-2013,0,2,2,0,3,8,0,0,0,0,0
7264,1978,2n Cycle,Single,52195.0,3,2,12-05-2014,0,1,1,0,2,8,0,0,0,0,0
2849,1979,Graduation,Single,60474.0,1,25,01-04-2013,0,7,10,2,12,7,0,0,0,0,0
4518,1979,Graduation,Together,85693.0,1,59,20-04-2013,0,2,9,5,11,5,0,0,0,0,0
8754,1974,PhD,Together,45068.0,1,25,16-05-2013,0,1,1,0,2,7,0,0,0,0,0
3381,1953,Master,Married,54348.0,2,51,08-06-2014,0,2,2,0,4,6,0,0,0,0,0
9970,1977,Graduation,Together,55375.0,1,3,17-10-2013,0,1,1,1,6,2,0,0,0,0,0
902,1980,Graduation,Together,62994.0,1,74,04-03-2014,0,1,6,2,4,6,0,0,0,0,0
6815,1980,2n Cycle,Married,96547.0,0,4,23-05-2014,0,0,7,6,8,2,1,0,1,0,1
10581,1977,Graduation,Married,41124.0,1,41,31-10-2012,0,7,7,3,4,8,0,0,0,0,0
2493,1966,Graduation,Married,61286.0,1,34,02-08-2013,0,2,7,1,8,5,0,0,0,0,0
2565,1955,Master,Divorced,70638.0,0,69,01-06-2013,0,1,4,5,10,3,0,0,0,1,0
10641,1978,Graduation,Single,7500.0,2,5,27-12-2012,0,4,2,1,3,6,0,0,0,0,0
8985,1964,2n Cycle,Together,68316.0,1,54,04-11-2012,0,5,10,7,10,6,0,0,0,0,0
2666,1972,Master,Married,76234.0,1,21,06-02-2014,0,1,8,3,11,3,0,0,0,1,0
5423,,Graduation,Together,28359.0,1,35,27-10-2013,0,1,1,0,2,7,0,0,0,0,0
610,1953,PhD,Together,53593.0,2,60,07-08-2012,0,8,7,2,6,8,0,0,0,0,0
5290,1964,PhD,Married,41551.0,2,51,14-08-2013,0,5,5,1,5,8,0,0,0,0,0
6642,1961,Graduation,Divorced,27215.0,3,50,23-01-2013,0,4,2,1,4,6,0,0,0,0,0
2186,1977,2n Cycle,Together,82326.0,0,30,10-03-2014,0,1,5,10,6,2,1,0,0,1,1
6255,1952,Master,Together,70545.0,1,29,03-06-2014,0,1,4,1,7,2,0,0,0,0,0
2902,1958,Graduation,Together,,2,87,03-09-2012,0,1,1,0,3,5,0,0,0,0,0
5846,1977,Graduation,Divorced,40246.0,1,68,19-12-2012,0,1,1,0,2,6,0,0,0,0,0
5462,1974,Graduation,Married,67445.0,1,63,12-08-2012,0,5,9,6,12,6,0,0,0,0,0
5644,1957,Graduation,Together,42213.0,1,96,12-10-2013,0,2,5,1,7,7,0,0,0,1,0
8341,1969,PhD,Married,30396.0,1,22,30-04-2014,0,2,1,1,2,7,0,0,1,0,0
339,1972,PhD,Married,57091.0,1,82,23-11-2012,0,2,9,2,5,7,0,0,0,1,0
2156,1955,PhD,Married,22554.0,2,38,03-11-2012,0,4,2,0,4,5,0,0,0,0,0
7734,1993,Graduation,Absurd,79244.0,0,58,19-12-2012,0,1,4,10,7,1,1,0,0,0,1
2815,1975,Graduation,Married,33183.0,1,46,24-02-2014,0,2,4,0,3,7,0,0,0,0,0
5031,1974,Graduation,Together,83145.0,0,14,22-09-2012,0,1,5,9,11,2,0,0,0,0,1
6103,1948,Graduation,Married,42192.0,0,40,06-09-2013,0,1,2,1,3,4,0,0,0,0,0
1542,1975,Graduation,Single,56243.0,3,26,30-12-2013,0,6,4,2,8,5,0,0,0,0,0
2410,1969,Graduation,Single,81657.0,0,69,22-01-2014,0,1,3,4,8,1,0,0,0,0,0
503,1985,Master,Married,20559.0,1,88,12-03-2013,0,2,2,0,3,8,0,0,0,0,0
2674,1958,Master,Single,75154.0,1,79,04-09-2012,0,1,6,3,6,3,0,0,0,0,0
10595,1990,Graduation,Married,30093.0,0,19,08-07-2013,0,1,2,0,3,7,0,0,0,0,0
2807,1969,Graduation,Married,56796.0,1,24,16-02-2013,0,3,8,9,7,7,0,0,0,0,0
9703,1970,PhD,Married,38097.0,2,70,15-10-2012,0,4,3,2,2,7,0,0,1,0,0
1328,1982,2n Cycle,Married,57937.0,1,56,16-02-2014,0,3,4,4,9,3,0,0,0,0,0
3657,1986,Graduation,Single,39146.0,1,1,14-02-2013,0,3,4,0,4,8,0,0,0,0,0
5899,1950,PhD,Together,5648.0,2,68,,0,1,1,0,0,20,0,0,1,0,0
7437,1988,Graduation,Single,27938.0,1,31,28-04-2014,0,1,1,0,4,3,0,0,0,0,0
8687,1978,Graduation,Together,53172.0,1,54,06-05-2013,0,3,2,3,8,3,0,0,0,0,0
940,1987,Graduation,Single,57100.0,1,9,18-05-2014,0,2,3,2,7,3,0,0,0,0,0
4271,1989,2n Cycle,Together,38683.0,1,80,04-10-2012,0,6,4,1,6,7,0,0,0,0,0
7224,1977,Graduation,Married,31353.0,2,24,29-12-2013,0,2,1,1,2,8,0,0,0,0,0
2829,,Graduation,Married,65210.0,1,25,10-03-2014,0,2,9,3,8,6,1,0,0,1,0
2683,1969,Graduation,Married,52413.0,2,56,02-02-2013,0,4,6,4,12,6,0,0,0,0,0
